participant,task,trial,choice,correct_choice,reward,block,condition,category,object,all_features,feature1,feature2,feature3
3,0,228,f,f,1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,229,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,230,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,231,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,232,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,233,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,234,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,235,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,236,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,237,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,238,f,f,1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,239,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,240,f,f,1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,241,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,242,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,243,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,244,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,245,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,246,f,f,1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,247,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,248,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,249,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,250,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,251,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,252,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,253,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,254,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,255,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,256,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,257,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,258,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,259,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,260,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,261,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,262,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,263,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,264,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,265,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,266,f,j,-1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,267,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,268,f,f,1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,269,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,270,j,f,-1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,271,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,272,j,j,1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,273,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,274,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,275,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,276,j,j,1.0,2,4,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,277,f,j,-1.0,2,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,278,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,279,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,280,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,281,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,282,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,283,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,284,j,f,-1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,285,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,286,f,f,1.0,2,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,287,f,f,1.0,2,4,0,Big Black Square,"[1, 1, 1]",1,1,1
3,0,288,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,289,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,290,j,f,-1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,291,j,f,-1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,292,j,j,1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,293,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,294,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,295,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,296,j,f,-1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,297,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,298,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,299,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,300,j,j,1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,301,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,302,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,303,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,304,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,305,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,306,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,307,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,308,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,309,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,310,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,311,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,312,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,313,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,314,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,315,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,316,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,317,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,318,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,319,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,320,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,321,j,j,1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,322,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,323,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,324,j,f,-1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,325,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,326,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,327,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,328,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,329,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,330,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,331,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,332,j,f,-1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,333,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,334,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,335,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,336,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,337,j,j,1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,338,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,339,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,340,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,341,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,342,j,f,-1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,343,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,344,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,345,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,346,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,347,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,348,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,349,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,350,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,351,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,352,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,353,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,354,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,355,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,356,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,357,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,358,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,359,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,360,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,361,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,362,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,363,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,364,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,365,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,366,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,367,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,368,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,369,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,370,f,f,1.0,3,2,0,Small Black Square,"[0, 1, 1]",0,1,1
3,0,371,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,372,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,373,j,j,1.0,3,2,1,Big Black Square,"[1, 1, 1]",1,1,1
3,0,374,j,f,-1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,375,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,376,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
3,0,377,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,378,f,f,1.0,3,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
3,0,379,f,j,-1.0,3,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
3,0,380,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
3,0,381,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
3,0,382,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
3,0,383,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,0,f,j,-1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,1,j,f,-1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,2,j,f,-1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,3,f,j,-1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,4,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,5,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,6,f,j,-1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,7,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,8,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,9,f,j,-1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,10,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,11,j,f,-1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,12,f,j,-1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,13,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,14,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,15,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,16,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,17,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,18,j,f,-1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,19,f,j,-1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,20,f,j,-1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,21,j,f,-1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,22,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,23,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,24,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,25,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,26,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,27,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,28,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,29,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,30,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,31,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,32,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,33,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,34,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,35,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,36,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,37,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,38,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,39,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,40,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,41,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,42,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,43,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,44,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,45,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,46,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,47,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,48,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,49,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,50,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,51,f,j,-1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,52,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,53,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,54,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,55,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,56,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,57,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,58,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,59,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,60,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,61,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,62,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,63,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,64,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,65,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,66,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,67,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,68,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,69,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,70,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,71,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,72,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,73,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,74,j,f,-1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,75,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,76,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,77,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,78,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,79,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,80,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,81,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,82,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,83,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,84,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,85,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,86,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,87,f,f,1.0,0,1,0,Big Black Square,"[1, 1, 1]",1,1,1
4,0,88,j,j,1.0,0,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,89,f,f,1.0,0,1,0,Small Black Square,"[0, 1, 1]",0,1,1
4,0,90,j,j,1.0,0,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,91,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,92,j,j,1.0,0,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,93,j,j,1.0,0,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,94,f,f,1.0,0,1,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,95,f,f,1.0,0,1,0,Small White Square,"[0, 0, 1]",0,0,1
4,0,96,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,97,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,98,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,99,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,100,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,101,j,f,-1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,102,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,103,f,j,-1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,104,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,105,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,106,j,f,-1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,107,f,j,-1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,108,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,109,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,110,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,111,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,112,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,113,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,114,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,115,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,116,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,117,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,118,j,f,-1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,119,f,j,-1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,120,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,121,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,122,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,123,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,124,j,f,-1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,125,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,126,f,j,-1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,127,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,128,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,129,f,j,-1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,130,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,131,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,132,j,j,1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,133,j,j,1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,134,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,135,j,f,-1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,136,f,f,1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,137,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,138,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,139,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,140,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,141,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,142,f,f,1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
4,0,143,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,144,j,j,1.0,1,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
4,0,145,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
4,0,146,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,147,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,148,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,149,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
4,0,150,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
4,0,151,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
4,0,152,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
4,0,153,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
4,0,154,f,f,1.0,1,4,0,Big White Square,"[1, 0, 1]",1,0,1
