,participant,task,x,y,num_points,scale,source,type
7506,21,24,-0.01087,-0.38892,24,2,2,train
7507,21,24,0.029891,-0.12142,24,2,2,train
7508,21,24,0.070652,-0.24837,24,2,2,train
7509,21,24,0.11141,-0.32601,24,2,2,train
7510,21,24,0.15218,-0.23811,24,2,2,train
7511,21,24,0.19294,-0.14625,24,2,2,train
7512,21,24,0.2337,-0.094215,24,2,2,train
7513,21,24,0.27446,0.2338,24,2,2,train
7514,21,24,0.31521,-0.003815,24,2,2,train
7515,21,24,0.35597,0.23365,24,2,2,train
7516,21,24,0.39674,0.3264,24,2,2,train
7517,21,24,0.4375,0.22125,24,2,2,train
7518,21,25,-0.66667,-0.67035,6,1,3,train
7519,21,25,-0.4,-0.34961,6,1,3,train
7520,21,25,-0.13333,-0.26615,6,1,3,train
7521,21,25,0.13333,-0.49528,6,1,3,train
7522,21,25,0.4,-0.013233,6,1,3,train
7523,21,25,0.66667,0.74033,6,1,3,train
7524,21,26,-0.3125,-0.0093158,6,2,2,train
7525,21,26,-0.1875,0.016824,6,2,2,train
7526,21,26,-0.0625,-0.18989,6,2,2,train
7527,21,26,0.0625,-0.11165,6,2,2,train
7528,21,26,0.1875,-0.14685,6,2,2,train
7529,21,26,0.3125,0.27468,6,2,2,train
7530,22,1,-0.83333,-0.88862,6,1,1,train
7531,22,1,-0.5,-0.11589,6,1,1,train
7532,22,1,-0.16667,-0.51602,6,1,1,train
7533,22,1,0.16667,-0.22197,6,1,1,train
7534,22,1,0.5,0.49531,6,1,1,train
7535,22,1,0.83333,0.91375,6,1,1,train
7536,22,2,-0.8,0.81973,6,1,3,train
7537,22,2,-0.48,0.035319,6,1,3,train
7538,22,2,-0.16,-0.24784,6,1,3,train
7539,22,2,0.16,-0.094203,6,1,3,train
7540,22,2,0.48,-0.29338,6,1,3,train
7541,22,2,0.8,-0.6827,6,1,3,train
7542,22,3,-0.83333,0.55519,6,1,1,train
7543,22,3,-0.5,0.75287,6,1,1,train
7544,22,3,-0.16667,0.34462,6,1,1,train
7545,22,3,0.16667,-0.35218,6,1,1,train
7546,22,3,0.5,-0.5915,6,1,1,train
7547,22,3,0.83333,-0.53972,6,1,1,train
7548,22,4,-0.66667,1.0106,24,1,1,train
7549,22,4,-0.60869,0.61005,24,1,1,train
7550,22,4,-0.55073,0.6732,24,1,1,train
7551,22,4,-0.49275,0.71547,24,1,1,train
7552,22,4,-0.43478,0.57878,24,1,1,train
7553,22,4,-0.37681,0.1545,24,1,1,train
7554,22,4,-0.31884,0.74333,24,1,1,train
7555,22,4,-0.26087,0.29652,24,1,1,train
7556,22,4,-0.2029,0.095573,24,1,1,train
7557,22,4,-0.14493,-0.16755,24,1,1,train
7558,22,4,-0.086953,-0.57844,24,1,1,train
7559,22,4,-0.028985,-0.080833,24,1,1,train
7560,22,4,0.028985,-0.17193,24,1,1,train
7561,22,4,0.086953,0.33877,24,1,1,train
7562,22,4,0.14493,-0.068273,24,1,1,train
7563,22,4,0.2029,-0.32889,24,1,1,train
7564,22,4,0.26087,-0.33711,24,1,1,train
7565,22,4,0.31884,-0.52439,24,1,1,train
7566,22,4,0.37681,-0.38,24,1,1,train
7567,22,4,0.43478,-0.8268,24,1,1,train
7568,22,4,0.49275,-0.83827,24,1,1,train
7569,22,4,0.55073,-0.46854,24,1,1,train
7570,22,4,0.60869,-1.2431,24,1,1,train
7571,22,4,0.66667,-0.86547,24,1,1,train
7572,22,5,-0.8,0.39409,24,1,2,train
7573,22,5,-0.73478,0.2541,24,1,2,train
7574,22,5,-0.66956,0.72167,24,1,2,train
7575,22,5,-0.60434,0.33636,24,1,2,train
7576,22,5,-0.53914,-0.34684,24,1,2,train
7577,22,5,-0.47392,-0.62413,24,1,2,train
7578,22,5,-0.4087,-0.71627,24,1,2,train
7579,22,5,-0.34348,0.059344,24,1,2,train
7580,22,5,-0.27826,-0.64139,24,1,2,train
7581,22,5,-0.21304,-0.30107,24,1,2,train
7582,22,5,-0.14783,-0.57404,24,1,2,train
7583,22,5,-0.082608,-0.86076,24,1,2,train
7584,22,5,-0.017391,-0.86427,24,1,2,train
7585,22,5,0.047826,-0.26982,24,1,2,train
7586,22,5,0.11304,-0.55192,24,1,2,train
7587,22,5,0.17826,-0.72447,24,1,2,train
7588,22,5,0.24348,-0.52913,24,1,2,train
7589,22,5,0.3087,-0.325,24,1,2,train
7590,22,5,0.37392,-0.20937,24,1,2,train
7591,22,5,0.43914,0.51956,24,1,2,train
7592,22,5,0.50434,-0.0084778,24,1,2,train
7593,22,5,0.56956,0.51922,24,1,2,train
7594,22,5,0.63478,0.72533,24,1,2,train
7595,22,5,0.7,0.49167,24,1,2,train
7596,22,6,-0.3125,0.18506,6,2,1,train
7597,22,6,-0.1875,0.25096,6,2,1,train
7598,22,6,-0.0625,0.11487,6,2,1,train
7599,22,6,0.0625,-0.11739,6,2,1,train
7600,22,6,0.1875,-0.19717,6,2,1,train
7601,22,6,0.3125,-0.17991,6,2,1,train
7602,22,7,-0.83333,-0.11283,6,1,2,train
7603,22,7,-0.5,-0.030058,6,1,2,train
7604,22,7,-0.16667,-0.68467,6,1,2,train
7605,22,7,0.16667,-0.4369,6,1,2,train
7606,22,7,0.5,-0.54837,6,1,2,train
7607,22,7,0.83333,0.7865,6,1,2,train
7608,22,8,-0.36364,0.45295,6,2,3,train
7609,22,8,-0.21818,0.080856,6,2,3,train
7610,22,8,-0.072727,-0.053464,6,2,3,train
7611,22,8,0.072727,0.019416,6,2,3,train
7612,22,8,0.21818,-0.075067,6,2,3,train
7613,22,8,0.36364,-0.25974,6,2,3,train
7614,22,10,-0.4,-0.14446,24,2,2,train
7615,22,10,-0.36522,0.060363,24,2,2,train
7616,22,10,-0.33043,0.074774,24,2,2,train
7617,22,10,-0.29565,0.12005,24,2,2,train
7618,22,10,-0.26087,0.23173,24,2,2,train
7619,22,10,-0.22609,0.2603,24,2,2,train
7620,22,10,-0.1913,0.25291,24,2,2,train
7621,22,10,-0.15652,0.32477,24,2,2,train
7622,22,10,-0.12174,0.17376,24,2,2,train
7623,22,10,-0.086957,0.20636,24,2,2,train
7624,22,10,-0.052174,0.23996,24,2,2,train
7625,22,10,-0.017391,0.35261,24,2,2,train
7626,22,10,0.017391,0.2791,24,2,2,train
7627,22,10,0.052174,0.25773,24,2,2,train
7628,22,10,0.086957,0.25321,24,2,2,train
7629,22,10,0.12174,0.21068,24,2,2,train
7630,22,10,0.15652,0.17527,24,2,2,train
7631,22,10,0.1913,0.16432,24,2,2,train
7632,22,10,0.22609,0.050714,24,2,2,train
7633,22,10,0.26087,0.042474,24,2,2,train
7634,22,10,0.29565,-0.075371,24,2,2,train
7635,22,10,0.33043,-0.33291,24,2,2,train
7636,22,10,0.36522,-0.15363,24,2,2,train
7637,22,10,0.4,-0.22174,24,2,2,train
7638,22,11,-0.3125,-0.089538,6,2,2,train
7639,22,11,-0.1875,0.21304,6,2,2,train
7640,22,11,-0.0625,0.079426,6,2,2,train
7641,22,11,0.0625,0.19089,6,2,2,train
7642,22,11,0.1875,-0.040157,6,2,2,train
7643,22,11,0.3125,-0.25647,6,2,2,train
7644,22,12,-0.8,0.82882,24,1,3,train
7645,22,12,-0.73044,0.82064,24,1,3,train
7646,22,12,-0.66088,0.3866,24,1,3,train
7647,22,12,-0.59132,0.44291,24,1,3,train
7648,22,12,-0.52172,0.427,24,1,3,train
7649,22,12,-0.45216,-0.195,24,1,3,train
7650,22,12,-0.38261,-0.53393,24,1,3,train
7651,22,12,-0.31304,-0.056618,24,1,3,train
7652,22,12,-0.24348,-0.20279,24,1,3,train
7653,22,12,-0.17391,-0.10065,24,1,3,train
7654,22,12,-0.10435,-0.42142,24,1,3,train
7655,22,12,-0.034783,-0.28289,24,1,3,train
7656,22,12,0.034783,-0.53627,24,1,3,train
7657,22,12,0.10435,-0.13985,24,1,3,train
7658,22,12,0.17391,-0.40126,24,1,3,train
7659,22,12,0.24348,-0.30738,24,1,3,train
7660,22,12,0.31304,-0.054582,24,1,3,train
7661,22,12,0.38261,-0.45669,24,1,3,train
7662,22,12,0.45216,-0.25695,24,1,3,train
7663,22,12,0.52172,-0.82988,24,1,3,train
7664,22,12,0.59132,-0.35014,24,1,3,train
7665,22,12,0.66088,-0.38565,24,1,3,train
7666,22,12,0.73044,-0.72618,24,1,3,train
7667,22,12,0.8,-0.64614,24,1,3,train
7668,22,13,-0.3125,0.0047378,24,2,1,train
7669,22,13,-0.28533,-0.24516,24,2,1,train
7670,22,13,-0.25815,-0.21594,24,2,1,train
7671,22,13,-0.23098,-0.30356,24,2,1,train
7672,22,13,-0.2038,0.028592,24,2,1,train
7673,22,13,-0.17663,0.10296,24,2,1,train
7674,22,13,-0.14946,-0.073483,24,2,1,train
7675,22,13,-0.12228,-0.086397,24,2,1,train
7676,22,13,-0.095109,0.074483,24,2,1,train
7677,22,13,-0.067934,-0.014251,24,2,1,train
7678,22,13,-0.040759,-0.18673,24,2,1,train
7679,22,13,-0.013587,-0.15978,24,2,1,train
7680,22,13,0.013587,-0.056942,24,2,1,train
7681,22,13,0.040759,0.014721,24,2,1,train
7682,22,13,0.067934,0.10879,24,2,1,train
7683,22,13,0.095109,0.074358,24,2,1,train
7684,22,13,0.12228,0.1353,24,2,1,train
7685,22,13,0.14946,0.030525,24,2,1,train
7686,22,13,0.17663,0.14084,24,2,1,train
7687,22,13,0.2038,0.15207,24,2,1,train
7688,22,13,0.23098,0.094678,24,2,1,train
7689,22,13,0.25815,0.34522,24,2,1,train
7690,22,13,0.28533,0.36633,24,2,1,train
7691,22,13,0.3125,0.15378,24,2,1,train
7692,22,14,-0.33333,-0.33518,6,2,3,train
7693,22,14,-0.2,-0.17481,6,2,3,train
7694,22,14,-0.066667,-0.13308,6,2,3,train
7695,22,14,0.066667,-0.24764,6,2,3,train
7696,22,14,0.2,-0.0066167,6,2,3,train
7697,22,14,0.33333,0.37017,6,2,3,train
7698,22,15,-0.8,-0.316,24,1,2,train
7699,22,15,-0.73044,0.13204,24,1,2,train
7700,22,15,-0.66086,0.16357,24,1,2,train
7701,22,15,-0.5913,0.26261,24,1,2,train
7702,22,15,-0.52174,0.50691,24,1,2,train
7703,22,15,-0.45218,0.56942,24,1,2,train
7704,22,15,-0.3826,0.55324,24,1,2,train
7705,22,15,-0.31304,0.71044,24,1,2,train
7706,22,15,-0.24348,0.38009,24,1,2,train
7707,22,15,-0.17391,0.45142,24,1,2,train
7708,22,15,-0.10435,0.52492,24,1,2,train
7709,22,15,-0.034782,0.77134,24,1,2,train
7710,22,15,0.034782,0.61054,24,1,2,train
7711,22,15,0.10435,0.56378,24,1,2,train
7712,22,15,0.17391,0.55391,24,1,2,train
7713,22,15,0.24348,0.46087,24,1,2,train
7714,22,15,0.31304,0.38339,24,1,2,train
7715,22,15,0.3826,0.35945,24,1,2,train
7716,22,15,0.45218,0.11094,24,1,2,train
7717,22,15,0.52174,0.092912,24,1,2,train
7718,22,15,0.5913,-0.16487,24,1,2,train
7719,22,15,0.66086,-0.72825,24,1,2,train
7720,22,15,0.73044,-0.33606,24,1,2,train
7721,22,15,0.8,-0.48506,24,1,2,train
7722,22,16,-0.8,-0.79276,24,1,3,train
7723,22,16,-0.73044,-0.46131,24,1,3,train
7724,22,16,-0.66088,-0.42603,24,1,3,train
7725,22,16,-0.59132,-0.29673,24,1,3,train
7726,22,16,-0.52172,-0.29367,24,1,3,train
7727,22,16,-0.45216,-0.12556,24,1,3,train
7728,22,16,-0.38261,-0.15039,24,1,3,train
7729,22,16,-0.31304,-0.38173,24,1,3,train
7730,22,16,-0.24348,-0.23529,24,1,3,train
7731,22,16,-0.17391,-0.0784,24,1,3,train
7732,22,16,-0.10435,0.06613,24,1,3,train
7733,22,16,-0.034783,-0.067627,24,1,3,train
7734,22,16,0.034783,-0.073205,24,1,3,train
7735,22,16,0.10435,-0.348,24,1,3,train
7736,22,16,0.17391,-0.072059,24,1,3,train
7737,22,16,0.24348,-0.033362,24,1,3,train
7738,22,16,0.31304,0.13695,24,1,3,train
7739,22,16,0.38261,-0.062508,24,1,3,train
7740,22,16,0.45216,-0.22665,24,1,3,train
7741,22,16,0.52172,0.14322,24,1,3,train
7742,22,16,0.59132,0.12759,24,1,3,train
7743,22,16,0.66088,0.11899,24,1,3,train
7744,22,16,0.73044,0.73573,24,1,3,train
7745,22,16,0.8,0.58903,24,1,3,train
7746,22,17,-0.26667,0.33744,24,2,3,train
7747,22,17,-0.24348,0.33428,24,2,3,train
7748,22,17,-0.22029,0.16676,24,2,3,train
7749,22,17,-0.19711,0.18849,24,2,3,train
7750,22,17,-0.17391,0.18235,24,2,3,train
7751,22,17,-0.15072,-0.057719,24,2,3,train
7752,22,17,-0.12754,-0.18853,24,2,3,train
7753,22,17,-0.10435,-0.0043088,24,2,3,train
7754,22,17,-0.08116,-0.060726,24,2,3,train
7755,22,17,-0.057971,-0.021305,24,2,3,train
7756,22,17,-0.034783,-0.14511,24,2,3,train
7757,22,17,-0.011594,-0.09164,24,2,3,train
7758,22,17,0.011594,-0.18944,24,2,3,train
7759,22,17,0.034783,-0.036435,24,2,3,train
7760,22,17,0.057971,-0.13733,24,2,3,train
7761,22,17,0.08116,-0.10109,24,2,3,train
7762,22,17,0.10435,-0.0035228,24,2,3,train
7763,22,17,0.12754,-0.15872,24,2,3,train
7764,22,17,0.15072,-0.081632,24,2,3,train
7765,22,17,0.17391,-0.30276,24,2,3,train
7766,22,17,0.19711,-0.1176,24,2,3,train
7767,22,17,0.22029,-0.1313,24,2,3,train
7768,22,17,0.24348,-0.26274,24,2,3,train
7769,22,17,0.26667,-0.23184,24,2,3,train
7770,22,18,-0.26667,-0.45126,24,2,3,train
7771,22,18,-0.24348,-0.26259,24,2,3,train
7772,22,18,-0.22029,-0.24251,24,2,3,train
7773,22,18,-0.19711,-0.16891,24,2,3,train
7774,22,18,-0.17391,-0.16717,24,2,3,train
7775,22,18,-0.15072,-0.071472,24,2,3,train
7776,22,18,-0.12754,-0.085609,24,2,3,train
7777,22,18,-0.10435,-0.21729,24,2,3,train
7778,22,18,-0.08116,-0.13394,24,2,3,train
7779,22,18,-0.057971,-0.044628,24,2,3,train
7780,22,18,-0.034783,0.037643,24,2,3,train
7781,22,18,-0.011594,-0.038495,24,2,3,train
7782,22,18,0.011594,-0.041671,24,2,3,train
7783,22,18,0.034783,-0.19809,24,2,3,train
7784,22,18,0.057971,-0.041018,24,2,3,train
7785,22,18,0.08116,-0.018991,24,2,3,train
7786,22,18,0.10435,0.077957,24,2,3,train
7787,22,18,0.12754,-0.035582,24,2,3,train
7788,22,18,0.15072,-0.12902,24,2,3,train
7789,22,18,0.17391,0.081523,24,2,3,train
7790,22,18,0.19711,0.072628,24,2,3,train
7791,22,18,0.22029,0.067735,24,2,3,train
7792,22,18,0.24348,0.4188,24,2,3,train
7793,22,18,0.26667,0.33529,24,2,3,train
7794,22,19,-0.28571,0.43311,24,2,1,train
7795,22,19,-0.26087,0.26145,24,2,1,train
7796,22,19,-0.23603,0.28851,24,2,1,train
7797,22,19,-0.21118,0.30663,24,2,1,train
7798,22,19,-0.18633,0.24805,24,2,1,train
7799,22,19,-0.16149,0.066214,24,2,1,train
7800,22,19,-0.13665,0.31857,24,2,1,train
7801,22,19,-0.1118,0.12708,24,2,1,train
7802,22,19,-0.086957,0.04096,24,2,1,train
7803,22,19,-0.062111,-0.071806,24,2,1,train
7804,22,19,-0.037266,-0.2479,24,2,1,train
7805,22,19,-0.012422,-0.034643,24,2,1,train
7806,22,19,0.012422,-0.073683,24,2,1,train
7807,22,19,0.037266,0.14519,24,2,1,train
7808,22,19,0.062111,-0.02926,24,2,1,train
7809,22,19,0.086957,-0.14095,24,2,1,train
7810,22,19,0.1118,-0.14448,24,2,1,train
7811,22,19,0.13665,-0.22474,24,2,1,train
7812,22,19,0.16149,-0.16286,24,2,1,train
7813,22,19,0.18633,-0.35434,24,2,1,train
7814,22,19,0.21118,-0.35926,24,2,1,train
7815,22,19,0.23603,-0.2008,24,2,1,train
7816,22,19,0.26087,-0.53274,24,2,1,train
7817,22,19,0.28571,-0.37091,24,2,1,train
7818,22,20,-0.83333,0.01066,24,1,1,train
7819,22,20,-0.76087,-0.55162,24,1,1,train
7820,22,20,-0.68841,-0.48587,24,1,1,train
7821,22,20,-0.61594,-0.683,24,1,1,train
7822,22,20,-0.54348,0.064331,24,1,1,train
7823,22,20,-0.47102,0.23165,24,1,1,train
7824,22,20,-0.39855,-0.16534,24,1,1,train
7825,22,20,-0.32608,-0.19439,24,1,1,train
7826,22,20,-0.25363,0.16759,24,1,1,train
7827,22,20,-0.18116,-0.032065,24,1,1,train
7828,22,20,-0.10869,-0.42015,24,1,1,train
7829,22,20,-0.036232,-0.35949,24,1,1,train
7830,22,20,0.036232,-0.12812,24,1,1,train
7831,22,20,0.10869,0.033123,24,1,1,train
7832,22,20,0.18116,0.24477,24,1,1,train
7833,22,20,0.25363,0.16731,24,1,1,train
7834,22,20,0.32608,0.30443,24,1,1,train
7835,22,20,0.39855,0.068681,24,1,1,train
7836,22,20,0.47102,0.31689,24,1,1,train
7837,22,20,0.54348,0.34215,24,1,1,train
7838,22,20,0.61594,0.21302,24,1,1,train
7839,22,20,0.68841,0.77675,24,1,1,train
7840,22,20,0.76087,0.82425,24,1,1,train
7841,22,20,0.83333,0.346,24,1,1,train
7842,22,22,-0.83333,-0.24755,6,1,2,train
7843,22,22,-0.5,0.589,6,1,2,train
7844,22,22,-0.16667,0.21959,6,1,2,train
7845,22,22,0.16667,0.52776,6,1,2,train
7846,22,22,0.5,-0.11102,6,1,2,train
7847,22,22,0.83333,-0.70906,6,1,2,train
7848,22,23,-0.19231,-0.25389,6,2,1,train
7849,22,23,-0.11538,-0.033113,6,2,1,train
7850,22,23,-0.038462,-0.14744,6,2,1,train
7851,22,23,0.038462,-0.06342,6,2,1,train
7852,22,23,0.11538,0.14152,6,2,1,train
7853,22,23,0.19231,0.26107,6,2,1,train
7854,22,24,-0.5,0.17734,24,2,2,train
7855,22,24,-0.45924,0.11434,24,2,2,train
7856,22,24,-0.41847,0.32475,24,2,2,train
7857,22,24,-0.37771,0.15136,24,2,2,train
7858,22,24,-0.33696,-0.15608,24,2,2,train
7859,22,24,-0.2962,-0.28086,24,2,2,train
7860,22,24,-0.25544,-0.32232,24,2,2,train
7861,22,24,-0.21468,0.026705,24,2,2,train
7862,22,24,-0.17391,-0.28863,24,2,2,train
7863,22,24,-0.13315,-0.13548,24,2,2,train
7864,22,24,-0.092391,-0.25832,24,2,2,train
7865,22,24,-0.05163,-0.38734,24,2,2,train
7866,22,24,-0.01087,-0.38892,24,2,2,train
7867,22,24,0.029891,-0.12142,24,2,2,train
7868,22,24,0.070652,-0.24837,24,2,2,train
7869,22,24,0.11141,-0.32601,24,2,2,train
7870,22,24,0.15218,-0.23811,24,2,2,train
7871,22,24,0.19294,-0.14625,24,2,2,train
7872,22,24,0.2337,-0.094215,24,2,2,train
7873,22,24,0.27446,0.2338,24,2,2,train
7874,22,24,0.31521,-0.003815,24,2,2,train
7875,22,24,0.35597,0.23365,24,2,2,train
7876,22,24,0.39674,0.3264,24,2,2,train
7877,22,24,0.4375,0.22125,24,2,2,train
7878,22,25,-0.66667,-0.67035,6,1,3,train
7879,22,25,-0.4,-0.34961,6,1,3,train
7880,22,25,-0.13333,-0.26615,6,1,3,train
7881,22,25,0.13333,-0.49528,6,1,3,train
7882,22,25,0.4,-0.013233,6,1,3,train
7883,22,25,0.66667,0.74033,6,1,3,train
7884,22,26,-0.3125,-0.0093158,6,2,2,train
7885,22,26,-0.1875,0.016824,6,2,2,train
7886,22,26,-0.0625,-0.18989,6,2,2,train
7887,22,26,0.0625,-0.11165,6,2,2,train
7888,22,26,0.1875,-0.14685,6,2,2,train
7889,22,26,0.3125,0.27468,6,2,2,train
7890,23,1,-0.83333,-0.88862,6,1,1,train
7891,23,1,-0.5,-0.11589,6,1,1,train
7892,23,1,-0.16667,-0.51602,6,1,1,train
7893,23,1,0.16667,-0.22197,6,1,1,train
7894,23,1,0.5,0.49531,6,1,1,train
7895,23,1,0.83333,0.91375,6,1,1,train
7896,23,2,-0.8,0.81973,6,1,3,train
7897,23,2,-0.48,0.035319,6,1,3,train
7898,23,2,-0.16,-0.24784,6,1,3,train
7899,23,2,0.16,-0.094203,6,1,3,train
7900,23,2,0.48,-0.29338,6,1,3,train
7901,23,2,0.8,-0.6827,6,1,3,train
7902,23,3,-0.83333,0.55519,6,1,1,train
7903,23,3,-0.5,0.75287,6,1,1,train
7904,23,3,-0.16667,0.34462,6,1,1,train
7905,23,3,0.16667,-0.35218,6,1,1,train
7906,23,3,0.5,-0.5915,6,1,1,train
7907,23,3,0.83333,-0.53972,6,1,1,train
7908,23,4,-0.66667,1.0106,24,1,1,train
7909,23,4,-0.60869,0.61005,24,1,1,train
7910,23,4,-0.55073,0.6732,24,1,1,train
7911,23,4,-0.49275,0.71547,24,1,1,train
7912,23,4,-0.43478,0.57878,24,1,1,train
7913,23,4,-0.37681,0.1545,24,1,1,train
7914,23,4,-0.31884,0.74333,24,1,1,train
7915,23,4,-0.26087,0.29652,24,1,1,train
7916,23,4,-0.2029,0.095573,24,1,1,train
7917,23,4,-0.14493,-0.16755,24,1,1,train
7918,23,4,-0.086953,-0.57844,24,1,1,train
7919,23,4,-0.028985,-0.080833,24,1,1,train
7920,23,4,0.028985,-0.17193,24,1,1,train
7921,23,4,0.086953,0.33877,24,1,1,train
7922,23,4,0.14493,-0.068273,24,1,1,train
7923,23,4,0.2029,-0.32889,24,1,1,train
7924,23,4,0.26087,-0.33711,24,1,1,train
7925,23,4,0.31884,-0.52439,24,1,1,train
7926,23,4,0.37681,-0.38,24,1,1,train
7927,23,4,0.43478,-0.8268,24,1,1,train
7928,23,4,0.49275,-0.83827,24,1,1,train
7929,23,4,0.55073,-0.46854,24,1,1,train
7930,23,4,0.60869,-1.2431,24,1,1,train
7931,23,4,0.66667,-0.86547,24,1,1,train
7932,23,5,-0.8,0.39409,24,1,2,train
7933,23,5,-0.73478,0.2541,24,1,2,train
7934,23,5,-0.66956,0.72167,24,1,2,train
7935,23,5,-0.60434,0.33636,24,1,2,train
7936,23,5,-0.53914,-0.34684,24,1,2,train
7937,23,5,-0.47392,-0.62413,24,1,2,train
7938,23,5,-0.4087,-0.71627,24,1,2,train
7939,23,5,-0.34348,0.059344,24,1,2,train
7940,23,5,-0.27826,-0.64139,24,1,2,train
7941,23,5,-0.21304,-0.30107,24,1,2,train
7942,23,5,-0.14783,-0.57404,24,1,2,train
7943,23,5,-0.082608,-0.86076,24,1,2,train
7944,23,5,-0.017391,-0.86427,24,1,2,train
7945,23,5,0.047826,-0.26982,24,1,2,train
7946,23,5,0.11304,-0.55192,24,1,2,train
7947,23,5,0.17826,-0.72447,24,1,2,train
7948,23,5,0.24348,-0.52913,24,1,2,train
7949,23,5,0.3087,-0.325,24,1,2,train
7950,23,5,0.37392,-0.20937,24,1,2,train
7951,23,5,0.43914,0.51956,24,1,2,train
7952,23,5,0.50434,-0.0084778,24,1,2,train
7953,23,5,0.56956,0.51922,24,1,2,train
7954,23,5,0.63478,0.72533,24,1,2,train
7955,23,5,0.7,0.49167,24,1,2,train
7956,23,6,-0.3125,0.18506,6,2,1,train
7957,23,6,-0.1875,0.25096,6,2,1,train
7958,23,6,-0.0625,0.11487,6,2,1,train
7959,23,6,0.0625,-0.11739,6,2,1,train
7960,23,6,0.1875,-0.19717,6,2,1,train
7961,23,6,0.3125,-0.17991,6,2,1,train
7962,23,7,-0.83333,-0.11283,6,1,2,train
7963,23,7,-0.5,-0.030058,6,1,2,train
7964,23,7,-0.16667,-0.68467,6,1,2,train
7965,23,7,0.16667,-0.4369,6,1,2,train
7966,23,7,0.5,-0.54837,6,1,2,train
7967,23,7,0.83333,0.7865,6,1,2,train
7968,23,8,-0.36364,0.45295,6,2,3,train
7969,23,8,-0.21818,0.080856,6,2,3,train
7970,23,8,-0.072727,-0.053464,6,2,3,train
7971,23,8,0.072727,0.019416,6,2,3,train
7972,23,8,0.21818,-0.075067,6,2,3,train
7973,23,8,0.36364,-0.25974,6,2,3,train
7974,23,10,-0.4,-0.14446,24,2,2,train
7975,23,10,-0.36522,0.060363,24,2,2,train
7976,23,10,-0.33043,0.074774,24,2,2,train
7977,23,10,-0.29565,0.12005,24,2,2,train
7978,23,10,-0.26087,0.23173,24,2,2,train
7979,23,10,-0.22609,0.2603,24,2,2,train
7980,23,10,-0.1913,0.25291,24,2,2,train
7981,23,10,-0.15652,0.32477,24,2,2,train
7982,23,10,-0.12174,0.17376,24,2,2,train
7983,23,10,-0.086957,0.20636,24,2,2,train
7984,23,10,-0.052174,0.23996,24,2,2,train
7985,23,10,-0.017391,0.35261,24,2,2,train
7986,23,10,0.017391,0.2791,24,2,2,train
7987,23,10,0.052174,0.25773,24,2,2,train
7988,23,10,0.086957,0.25321,24,2,2,train
7989,23,10,0.12174,0.21068,24,2,2,train
7990,23,10,0.15652,0.17527,24,2,2,train
7991,23,10,0.1913,0.16432,24,2,2,train
7992,23,10,0.22609,0.050714,24,2,2,train
7993,23,10,0.26087,0.042474,24,2,2,train
7994,23,10,0.29565,-0.075371,24,2,2,train
7995,23,10,0.33043,-0.33291,24,2,2,train
7996,23,10,0.36522,-0.15363,24,2,2,train
7997,23,10,0.4,-0.22174,24,2,2,train
7998,23,11,-0.3125,-0.089538,6,2,2,train
7999,23,11,-0.1875,0.21304,6,2,2,train
8000,23,11,-0.0625,0.079426,6,2,2,train
8001,23,11,0.0625,0.19089,6,2,2,train
8002,23,11,0.1875,-0.040157,6,2,2,train
8003,23,11,0.3125,-0.25647,6,2,2,train
8004,23,12,-0.8,0.82882,24,1,3,train
8005,23,12,-0.73044,0.82064,24,1,3,train
8006,23,12,-0.66088,0.3866,24,1,3,train
8007,23,12,-0.59132,0.44291,24,1,3,train
8008,23,12,-0.52172,0.427,24,1,3,train
8009,23,12,-0.45216,-0.195,24,1,3,train
8010,23,12,-0.38261,-0.53393,24,1,3,train
8011,23,12,-0.31304,-0.056618,24,1,3,train
8012,23,12,-0.24348,-0.20279,24,1,3,train
8013,23,12,-0.17391,-0.10065,24,1,3,train
8014,23,12,-0.10435,-0.42142,24,1,3,train
8015,23,12,-0.034783,-0.28289,24,1,3,train
8016,23,12,0.034783,-0.53627,24,1,3,train
8017,23,12,0.10435,-0.13985,24,1,3,train
8018,23,12,0.17391,-0.40126,24,1,3,train
8019,23,12,0.24348,-0.30738,24,1,3,train
8020,23,12,0.31304,-0.054582,24,1,3,train
8021,23,12,0.38261,-0.45669,24,1,3,train
8022,23,12,0.45216,-0.25695,24,1,3,train
8023,23,12,0.52172,-0.82988,24,1,3,train
8024,23,12,0.59132,-0.35014,24,1,3,train
8025,23,12,0.66088,-0.38565,24,1,3,train
8026,23,12,0.73044,-0.72618,24,1,3,train
8027,23,12,0.8,-0.64614,24,1,3,train
8028,23,13,-0.3125,0.0047378,24,2,1,train
8029,23,13,-0.28533,-0.24516,24,2,1,train
8030,23,13,-0.25815,-0.21594,24,2,1,train
8031,23,13,-0.23098,-0.30356,24,2,1,train
8032,23,13,-0.2038,0.028592,24,2,1,train
8033,23,13,-0.17663,0.10296,24,2,1,train
8034,23,13,-0.14946,-0.073483,24,2,1,train
8035,23,13,-0.12228,-0.086397,24,2,1,train
8036,23,13,-0.095109,0.074483,24,2,1,train
8037,23,13,-0.067934,-0.014251,24,2,1,train
8038,23,13,-0.040759,-0.18673,24,2,1,train
8039,23,13,-0.013587,-0.15978,24,2,1,train
8040,23,13,0.013587,-0.056942,24,2,1,train
8041,23,13,0.040759,0.014721,24,2,1,train
8042,23,13,0.067934,0.10879,24,2,1,train
8043,23,13,0.095109,0.074358,24,2,1,train
